,City,Year,Total Murders,Unsolved Murders,Unsolved Murder %,% Total Asian,% Unsolved Asian,% Total Black,% Unsolved Black,% Total Hispanic,% Unsolved Hispanic,% Total White,% Unsolved White,% Total Other,% Unsolved Other,% Total Unknown,% Unsolved Unknown
0,Durham,2009,23,11,0.4782608695652174,0.0,,0.01029512697323267,0.4,0.004118050789293068,0.6666666666666666,0.004118050789293068,0.5,0.0,,0.0,
0,Durham,2010,24,10,0.4166666666666667,0.0,,0.009608785175017159,0.42857142857142855,0.00549073438572409,0.25,0.00549073438572409,1.0,0.0,,0.0,
0,Durham,2011,28,11,0.39285714285714285,0.0,,0.014413177762525738,0.3333333333333333,0.0034317089910775567,0.8,0.0034317089910775567,,0.0,,0.0,
0,Durham,2012,22,4,0.18181818181818182,0.0,,0.008922443376801648,0.23076923076923078,0.004118050789293068,,0.004118050789293068,0.3333333333333333,0.0,,0.0,
0,Durham,2013,30,12,0.4,0.0,,0.018531228551818806,0.37037037037037035,0.002059025394646534,0.6666666666666666,0.002059025394646534,,0.0,,0.0,
0,Durham,2014,25,9,0.36,0.0,,0.013040494166094716,0.3157894736842105,0.002059025394646534,1.0,0.002059025394646534,,0.0,,0.0,
0,Durham,2015,39,15,0.38461538461538464,0.0,,0.019217570350034317,0.39285714285714285,0.002059025394646534,0.6666666666666666,0.002059025394646534,0.25,0.0,,0.0,
0,Durham,2016,42,21,0.5,0.0,,0.024021962937542895,0.5142857142857142,0.002745367192862045,0.25,0.002745367192862045,0.6666666666666666,0.0,,0.0,
0,Durham,2017,4,4,1.0,0.0,,0.0013726835964310226,1.0,0.0006863417982155113,1.0,0.0006863417982155113,1.0,0.0,,0.0,
0,Fort Worth,2007,62,26,0.41935483870967744,0.0,,0.02127659574468085,0.5161290322580645,0.01098146877144818,0.125,0.01098146877144818,0.5333333333333333,0.0,,0.0,
0,Fort Worth,2008,51,20,0.39215686274509803,0.0,,0.018531228551818806,0.3333333333333333,0.01098146877144818,0.5625,0.01098146877144818,0.25,0.0,,0.0,
0,Fort Worth,2009,46,12,0.2608695652173913,0.0006863417982155113,,0.013726835964310227,0.2,0.009608785175017159,0.42857142857142855,0.009608785175017159,0.2,0.0006863417982155113,,0.0,
0,Fort Worth,2010,68,25,0.36764705882352944,0.0,,0.023335621139327384,0.3235294117647059,0.013040494166094716,0.47368421052631576,0.013040494166094716,0.3333333333333333,0.0,,0.0,
0,Fort Worth,2011,52,29,0.5576923076923077,0.0006863417982155113,1.0,0.018531228551818806,0.5185185185185185,0.0068634179821551134,0.7,0.0068634179821551134,0.4,0.002745367192862045,0.75,0.0,
0,Fort Worth,2012,48,27,0.5625,0.0,,0.012354152367879203,0.5,0.009608785175017159,0.5714285714285714,0.009608785175017159,0.625,0.0,,0.0,
0,Fort Worth,2013,60,20,0.3333333333333333,0.0006863417982155113,,0.027453671928620454,0.325,0.008922443376801648,0.38461538461538464,0.008922443376801648,0.2,0.0006863417982155113,1.0,0.0,
0,Fort Worth,2014,56,22,0.39285714285714285,0.0006863417982155113,,0.01029512697323267,0.5333333333333333,0.014413177762525738,0.2857142857142857,0.014413177762525738,0.42105263157894735,0.0,,0.0,
0,Fort Worth,2015,61,35,0.5737704918032787,0.0006863417982155113,,0.017844886753603295,0.46153846153846156,0.01029512697323267,0.8666666666666667,0.01029512697323267,0.5263157894736842,0.0,,0.0,
0,Fort Worth,2016,68,53,0.7794117647058824,0.0006863417982155113,1.0,0.015099519560741249,0.7727272727272727,0.013726835964310227,0.8,0.013726835964310227,0.782608695652174,0.0013726835964310226,0.5,0.0,
0,Fort Worth,2017,9,8,0.8888888888888888,0.0,,0.004118050789293068,0.8333333333333334,0.002059025394646534,1.0,0.002059025394646534,,0.0,,0.0,
0,Fresno,2007,55,24,0.43636363636363634,0.002745367192862045,0.5,0.011667810569663692,0.5294117647058824,0.01990391214824983,0.41379310344827586,0.01990391214824983,0.2,0.0,,0.0,
0,Fresno,2008,42,15,0.35714285714285715,0.002059025394646534,,0.004804392587508579,0.42857142857142855,0.017844886753603295,0.38461538461538464,0.017844886753603295,0.2,0.0006863417982155113,1.0,0.0,
0,Fresno,2009,44,21,0.4772727272727273,0.002059025394646534,0.6666666666666666,0.009608785175017159,0.5,0.015099519560741249,0.4090909090909091,0.015099519560741249,0.6,0.0,,0.0,
0,Fresno,2010,48,17,0.3541666666666667,0.0013726835964310226,0.5,0.01098146877144818,0.4375,0.019217570350034317,0.32142857142857145,0.019217570350034317,,0.0,,0.0,
0,Fresno,2011,36,8,0.2222222222222222,0.0013726835964310226,,0.0061770761839396015,0.1111111111111111,0.012354152367879203,0.3888888888888889,0.012354152367879203,,0.0,,0.0,
0,Fresno,2012,54,17,0.3148148148148148,0.0,,0.01029512697323267,0.3333333333333333,0.01990391214824983,0.3103448275862069,0.01990391214824983,0.25,0.0013726835964310226,0.5,0.0,
0,Fresno,2013,41,6,0.14634146341463414,0.0006863417982155113,,0.00549073438572409,,0.017844886753603295,0.15384615384615385,0.017844886753603295,0.4,0.0006863417982155113,,0.0,
0,Fresno,2014,51,10,0.19607843137254902,0.002059025394646534,0.3333333333333333,0.014413177762525738,0.09523809523809523,0.013726835964310227,0.3,0.013726835964310227,0.14285714285714285,0.0,,0.0,
0,Fresno,2015,41,12,0.2926829268292683,0.002059025394646534,,0.01029512697323267,0.5333333333333333,0.011667810569663692,0.17647058823529413,0.011667810569663692,0.2,0.0006863417982155113,,0.0,
0,Fresno,2016,41,20,0.4878048780487805,0.0013726835964310226,,0.01098146877144818,0.6875,0.01029512697323267,0.5333333333333333,0.01029512697323267,,0.0006863417982155113,1.0,0.0013726835964310226,
0,Fresno,2017,59,35,0.5932203389830508,0.002745367192862045,0.75,0.01098146877144818,0.625,0.01990391214824983,0.6896551724137931,0.01990391214824983,0.2,0.0,,0.0,
0,Houston,2007,377,193,0.5119363395225465,0.00549073438572409,0.75,0.13589567604667124,0.5050505050505051,0.08304735758407687,0.5206611570247934,0.08304735758407687,0.5,0.002745367192862045,0.25,0.0,
0,Houston,2008,315,140,0.4444444444444444,0.004804392587508579,0.7142857142857143,0.11256005490734386,0.43902439024390244,0.07549759780370624,0.44545454545454544,0.07549759780370624,0.42424242424242425,0.0006863417982155113,,0.0,
0,Houston,2009,309,140,0.45307443365695793,0.008922443376801648,0.15384615384615385,0.091283459162663,0.46616541353383456,0.091283459162663,0.49624060150375937,0.091283459162663,0.3333333333333333,0.0,,0.0,
0,Houston,2010,288,129,0.4479166666666667,0.0075497597803706245,0.36363636363636365,0.09265614275909403,0.37777777777777777,0.06588881262868909,0.59375,0.06588881262868909,0.35555555555555557,0.0006863417982155113,1.0,0.0,
0,Houston,2011,212,96,0.4528301886792453,0.0034317089910775567,,0.07481125600549074,0.3302752293577982,0.05971173644474949,0.6436781609195402,0.05971173644474949,0.36363636363636365,0.0,,0.0,
0,Houston,2012,233,107,0.4592274678111588,0.0034317089910775567,0.2,0.08716540837336993,0.44881889763779526,0.04804392587508579,0.5142857142857142,0.04804392587508579,0.41935483870967744,0.0,,0.0,
0,Houston,2013,229,105,0.4585152838427948,0.00549073438572409,0.5,0.07824296499656828,0.41228070175438597,0.05216197666437886,0.5526315789473685,0.05216197666437886,0.36666666666666664,0.0006863417982155113,1.0,0.0,
0,Houston,2014,258,121,0.4689922480620155,0.00549073438572409,0.25,0.08647906657515443,0.42857142857142855,0.07000686341798215,0.5098039215686274,0.07000686341798215,0.5909090909090909,0.0,,0.0,
0,Houston,2015,327,168,0.5137614678899083,0.008922443376801648,0.46153846153846156,0.10981468771448182,0.41875,0.07687028140013727,0.6071428571428571,0.07687028140013727,0.6341463414634146,0.0006863417982155113,1.0,0.0,
0,Houston,2016,325,207,0.6369230769230769,0.0075497597803706245,0.36363636363636365,0.11942347288949898,0.6781609195402298,0.048730267673301304,0.6619718309859155,0.048730267673301304,0.5507246376811594,0.0,,0.0,
0,Houston,2017,290,208,0.7172413793103448,0.002745367192862045,0.75,0.12834591626630062,0.7165775401069518,0.03225806451612903,0.7659574468085106,0.03225806451612903,0.6458333333333334,0.002745367192862045,1.0,0.0,
0,Indianapolis,2007,121,51,0.4214876033057851,0.0,,0.05422100205902539,0.46835443037974683,0.004804392587508579,0.7142857142857143,0.004804392587508579,0.2727272727272727,0.0013726835964310226,,0.0,
0,Indianapolis,2008,122,39,0.319672131147541,0.0,,0.055593685655456415,0.2839506172839506,0.00549073438572409,0.75,0.00549073438572409,0.30303030303030304,0.0,,0.0,
0,Indianapolis,2009,106,37,0.3490566037735849,0.0,,0.04598490048043926,0.29850746268656714,0.0068634179821551134,0.7,0.0068634179821551134,0.3448275862068966,0.0,,0.0,
0,Indianapolis,2010,99,37,0.37373737373737376,0.0,,0.04461221688400824,0.4307692307692308,0.004118050789293068,,0.004118050789293068,0.32142857142857145,0.0,,0.0,
0,Indianapolis,2011,103,51,0.49514563106796117,0.0006863417982155113,,0.04735758407687028,0.5652173913043478,0.004118050789293068,0.5,0.004118050789293068,0.34615384615384615,0.0006863417982155113,,0.0,
0,Indianapolis,2012,103,44,0.42718446601941745,0.0013726835964310226,1.0,0.04667124227865477,0.45588235294117646,0.0034317089910775567,0.6,0.0034317089910775567,0.2962962962962963,0.0006863417982155113,,0.0,
0,Indianapolis,2013,134,59,0.44029850746268656,0.0,,0.07000686341798215,0.4411764705882353,0.0034317089910775567,0.8,0.0034317089910775567,0.34615384615384615,0.0,,0.0006863417982155113,1.0
0,Indianapolis,2014,148,65,0.4391891891891892,0.0006863417982155113,,0.07000686341798215,0.5490196078431373,0.004118050789293068,0.3333333333333333,0.004118050789293068,0.1794871794871795,0.0,,0.0,
0,Indianapolis,2015,154,62,0.4025974025974026,0.0,,0.07755662319835278,0.49557522123893805,0.00549073438572409,0.25,0.00549073438572409,0.12121212121212122,0.0,,0.0,
0,Indianapolis,2016,161,100,0.6211180124223602,0.0,,0.0851063829787234,0.6532258064516129,0.004118050789293068,0.3333333333333333,0.004118050789293068,0.5483870967741935,0.0,,0.0,
0,Indianapolis,2017,166,98,0.5903614457831325,0.0,,0.07618393960192175,0.5945945945945946,0.00549073438572409,0.375,0.00549073438572409,0.6086956521739131,0.0006863417982155113,1.0,0.0,
0,Jacksonville,2007,140,80,0.5714285714285714,0.0013726835964310226,0.5,0.06794783802333562,0.5858585858585859,0.0,,0.0,0.5142857142857142,0.0,,0.002745367192862045,0.75
0,Jacksonville,2008,128,70,0.546875,0.0,,0.060398078242964996,0.5113636363636364,0.0,,0.0,0.5945945945945946,0.0,,0.002059025394646534,1.0
0,Jacksonville,2009,107,40,0.37383177570093457,0.002059025394646534,,0.053534660260809885,0.41025641025641024,0.0,,0.0,0.3076923076923077,0.0,,0.0,
0,Jacksonville,2010,96,26,0.2708333333333333,0.0013726835964310226,0.5,0.04804392587508579,0.3,0.0,,0.0,0.17391304347826086,0.0,,0.0006863417982155113,
0,Jacksonville,2011,80,23,0.2875,0.0,,0.03431708991077557,0.3,0.0,,0.0,0.27586206896551724,0.0006863417982155113,,0.0,
0,Jacksonville,2012,107,49,0.45794392523364486,0.0013726835964310226,1.0,0.05216197666437886,0.4868421052631579,0.0,,0.0,0.35714285714285715,0.0,,0.0006863417982155113,
0,Jacksonville,2013,111,55,0.4954954954954955,0.0006863417982155113,,0.04598490048043926,0.582089552238806,0.0,,0.0,0.35714285714285715,0.0,,0.0006863417982155113,1.0
0,Jacksonville,2014,108,57,0.5277777777777778,0.0,,0.048730267673301304,0.6056338028169014,0.0,,0.0,0.3888888888888889,0.0,,0.0006863417982155113,
0,Jacksonville,2015,111,71,0.6396396396396397,0.0,,0.05422100205902539,0.6708860759493671,0.0,,0.0,0.5625,0.0,,0.0,
0,Jacksonville,2016,122,73,0.5983606557377049,0.0,,0.05696636925188744,0.6506024096385542,0.0,,0.0,0.45714285714285713,0.0,,0.002745367192862045,0.75
0,Jacksonville,2017,142,99,0.6971830985915493,0.0013726835964310226,,0.06520247083047358,0.7473684210526316,0.0,,0.0,0.6511627906976745,0.0,,0.0013726835964310226,
0,Kansas City,2007,94,37,0.39361702127659576,0.0,,0.0,,0.0,,0.0,,0.0,,0.06451612903225806,0.39361702127659576
0,Kansas City,2008,128,47,0.3671875,0.0,,0.0,,0.0,,0.0,,0.0,,0.08785175017158545,0.3671875
0,Kansas City,2009,111,36,0.32432432432432434,0.0,,0.0,,0.0,,0.0,,0.0,,0.07618393960192175,0.32432432432432434
0,Kansas City,2010,109,51,0.46788990825688076,0.0,,0.0,,0.0,,0.0,,0.0,,0.07481125600549074,0.46788990825688076
0,Kansas City,2011,120,32,0.26666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.08236101578586136,0.26666666666666666
0,Kansas City,2012,113,37,0.3274336283185841,0.0,,0.0,,0.0,,0.0,,0.0,,0.07755662319835278,0.3274336283185841
0,Kansas City,2013,108,43,0.39814814814814814,0.0,,0.0,,0.0,,0.0,,0.0,,0.07412491420727522,0.39814814814814814
0,Kansas City,2014,87,31,0.3563218390804598,0.0,,0.0,,0.0,,0.0,,0.0,,0.05971173644474949,0.3563218390804598
0,Kansas City,2015,121,48,0.39669421487603307,0.0,,0.0,,0.0,,0.0,,0.0,,0.08304735758407687,0.39669421487603307
0,Kansas City,2016,131,84,0.6412213740458015,0.0,,0.0,,0.0,,0.0,,0.0,,0.08991077556623199,0.6412213740458015
0,Kansas City,2017,162,81,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.11118737131091283,0.5
0,Las Vegas,2007,127,47,0.3700787401574803,0.0013726835964310226,,0.028826355525051476,0.35714285714285715,0.02127659574468085,0.3870967741935484,0.02127659574468085,0.3829787234042553,0.0006863417982155113,,0.002745367192862045,0.5
0,Las Vegas,2008,142,62,0.43661971830985913,0.0034317089910775567,0.2,0.030199039121482498,0.5454545454545454,0.029512697323266987,0.46511627906976744,0.029512697323266987,0.32653061224489793,0.0006863417982155113,1.0,0.0,
0,Las Vegas,2009,129,43,0.3333333333333333,0.004118050789293068,0.5,0.028826355525051476,0.2857142857142857,0.022649279341111873,0.36363636363636365,0.022649279341111873,0.3333333333333333,0.0,,0.0,
0,Las Vegas,2010,120,49,0.4083333333333333,0.002745367192862045,,0.02127659574468085,0.41935483870967744,0.028826355525051476,0.35714285714285715,0.028826355525051476,0.47619047619047616,0.0,,0.0006863417982155113,1.0
0,Las Vegas,2011,93,28,0.3010752688172043,0.0006863417982155113,,0.024708304735758406,0.3333333333333333,0.016472203157172273,0.4166666666666667,0.016472203157172273,0.16129032258064516,0.0006863417982155113,1.0,0.0,
0,Las Vegas,2012,86,28,0.32558139534883723,0.004118050789293068,0.5,0.018531228551818806,0.2962962962962963,0.013040494166094716,0.47368421052631576,0.013040494166094716,0.23529411764705882,0.0,,0.0,
0,Las Vegas,2013,103,30,0.2912621359223301,0.0034317089910775567,0.4,0.024708304735758406,0.25,0.013040494166094716,0.47368421052631576,0.013040494166094716,0.24390243902439024,0.0,,0.0013726835964310226,
0,Las Vegas,2014,132,42,0.3181818181818182,0.0034317089910775567,0.2,0.033630748112560054,0.30612244897959184,0.022649279341111873,0.3333333333333333,0.022649279341111873,0.3181818181818182,0.0006863417982155113,1.0,0.0,
0,Las Vegas,2015,140,63,0.45,0.0013726835964310226,0.5,0.033630748112560054,0.5510204081632653,0.028140013726835965,0.5121951219512195,0.028140013726835965,0.2826086956521739,0.0,,0.0013726835964310226,0.5
0,Las Vegas,2016,169,72,0.4260355029585799,0.0075497597803706245,0.5454545454545454,0.03706245710363761,0.46296296296296297,0.033630748112560054,0.40816326530612246,0.033630748112560054,0.36538461538461536,0.002059025394646534,0.6666666666666666,0.0,
0,Las Vegas,2017,232,151,0.6508620689655172,0.00549073438572409,0.5,0.05078929306794784,0.4594594594594595,0.02127659574468085,0.4838709677419355,0.02127659574468085,0.6428571428571429,0.0,,0.043239533287577216,0.9841269841269841
0,Long Beach,2007,41,17,0.4146341463414634,0.0034317089910775567,0.4,0.01098146877144818,0.375,0.012354152367879203,0.5,0.012354152367879203,,0.0006863417982155113,,0.0,
0,Long Beach,2008,43,17,0.3953488372093023,0.002745367192862045,0.25,0.009608785175017159,0.2857142857142857,0.01098146877144818,0.625,0.01098146877144818,0.16666666666666666,0.002059025394646534,0.3333333333333333,0.0,
0,Long Beach,2009,44,24,0.5454545454545454,0.0061770761839396015,0.6666666666666666,0.008922443376801648,0.38461538461538464,0.009608785175017159,0.7857142857142857,0.009608785175017159,0.4,0.002059025394646534,,0.0,
0,Long Beach,2010,34,16,0.47058823529411764,0.0013726835964310226,0.5,0.009608785175017159,0.42857142857142855,0.0075497597803706245,0.45454545454545453,0.0075497597803706245,0.5714285714285714,0.0,,0.0,
0,Long Beach,2011,29,12,0.41379310344827586,0.002745367192862045,0.75,0.009608785175017159,0.5,0.004118050789293068,0.3333333333333333,0.004118050789293068,,0.0,,0.0,
0,Long Beach,2012,35,13,0.37142857142857144,0.002745367192862045,,0.0075497597803706245,0.45454545454545453,0.013040494166094716,0.42105263157894735,0.013040494166094716,,0.0,,0.0,
0,Long Beach,2013,38,15,0.39473684210526316,0.002059025394646534,0.6666666666666666,0.013040494166094716,0.42105263157894735,0.0075497597803706245,0.36363636363636365,0.0075497597803706245,0.2,0.0,,0.0,
0,Long Beach,2014,26,12,0.46153846153846156,0.0013726835964310226,0.5,0.0075497597803706245,0.36363636363636365,0.00549073438572409,0.625,0.00549073438572409,0.4,0.0,,0.0,
0,Long Beach,2015,42,17,0.40476190476190477,0.002745367192862045,0.5,0.013040494166094716,0.3157894736842105,0.009608785175017159,0.42857142857142855,0.009608785175017159,0.3333333333333333,0.0013726835964310226,1.0,0.0,
0,Long Beach,2016,38,18,0.47368421052631576,0.002745367192862045,0.75,0.0075497597803706245,0.45454545454545453,0.012354152367879203,0.4444444444444444,0.012354152367879203,0.5,0.0006863417982155113,,0.0,
0,Long Beach,2017,21,7,0.3333333333333333,0.004118050789293068,0.16666666666666666,0.004804392587508579,0.2857142857142857,0.0034317089910775567,0.6,0.0034317089910775567,0.5,0.0006863417982155113,,0.0,
0,Los Angeles,2007,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Los Angeles,2008,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Los Angeles,2009,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Los Angeles,2010,317,178,0.5615141955835962,0.002059025394646534,,0.08579272477693892,0.64,0.10432395332875773,0.5460526315789473,0.10432395332875773,0.42857142857142855,0.004804392587508579,0.42857142857142855,0.0013726835964310226,
0,Los Angeles,2011,321,180,0.5607476635514018,0.004118050789293068,0.6666666666666666,0.07481125600549074,0.5871559633027523,0.11942347288949898,0.5689655172413793,0.11942347288949898,0.3793103448275862,0.002059025394646534,0.6666666666666666,0.0,
0,Los Angeles,2012,321,150,0.4672897196261682,0.004118050789293068,0.16666666666666666,0.08030199039121483,0.4700854700854701,0.10706932052161977,0.48717948717948717,0.10706932052161977,0.5161290322580645,0.0075497597803706245,0.18181818181818182,0.0,
0,Los Angeles,2013,270,129,0.4777777777777778,0.002059025394646534,0.6666666666666666,0.08098833218943034,0.4661016949152542,0.08442004118050789,0.5040650406504065,0.08442004118050789,0.38461538461538464,0.0,,0.0,
0,Los Angeles,2014,279,130,0.4659498207885305,0.0013726835964310226,0.5,0.08304735758407687,0.5619834710743802,0.08716540837336993,0.41732283464566927,0.08716540837336993,0.2631578947368421,0.0061770761839396015,0.3333333333333333,0.0006863417982155113,
0,Los Angeles,2015,303,137,0.4521452145214521,0.0006863417982155113,1.0,0.08785175017158545,0.5390625,0.09608785175017158,0.38571428571428573,0.09608785175017158,0.46153846153846156,0.00549073438572409,0.125,0.0,
0,Los Angeles,2016,315,131,0.4158730158730159,0.0034317089910775567,,0.08647906657515443,0.38095238095238093,0.09540150995195608,0.49640287769784175,0.09540150995195608,0.25,0.008922443376801648,0.46153846153846156,0.0,
0,Los Angeles,2017,302,162,0.5364238410596026,0.002059025394646534,0.3333333333333333,0.07687028140013727,0.5357142857142857,0.11187371310912834,0.5644171779141104,0.11187371310912834,0.4,0.0061770761839396015,0.3333333333333333,0.0,
0,Louisville,2007,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Louisville,2008,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Louisville,2009,0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0,Louisville,2010,55,23,0.41818181818181815,0.0,,0.018531228551818806,0.5185185185185185,0.002745367192862045,0.75,0.002745367192862045,0.25,0.0,,0.0,
0,Louisville,2011,57,27,0.47368421052631576,0.0006863417982155113,1.0,0.028140013726835965,0.5365853658536586,0.0006863417982155113,1.0,0.0006863417982155113,0.21428571428571427,0.0,,0.0,
0,Louisville,2012,66,35,0.5303030303030303,0.0,,0.032944406314344546,0.6041666666666666,0.002059025394646534,0.3333333333333333,0.002059025394646534,0.3333333333333333,0.0,,0.0,
0,Louisville,2013,51,22,0.43137254901960786,0.0,,0.024021962937542895,0.42857142857142855,0.0013726835964310226,0.5,0.0013726835964310226,0.46153846153846156,0.0006863417982155113,,0.0,
0,Louisville,2014,62,17,0.27419354838709675,0.0,,0.027453671928620454,0.3,0.0,,0.0,0.22727272727272727,0.0,,0.0,
0,Louisville,2015,86,47,0.5465116279069767,0.0,,0.0425531914893617,0.5483870967741935,0.0,,0.0,0.5652173913043478,0.0006863417982155113,,0.0,
0,Louisville,2016,126,54,0.42857142857142855,0.0013726835964310226,,0.053534660260809885,0.48717948717948717,0.002745367192862045,0.75,0.002745367192862045,0.2926829268292683,0.0006863417982155113,1.0,0.0,
0,Louisville,2017,113,58,0.5132743362831859,0.0006863417982155113,,0.055593685655456415,0.6172839506172839,0.0034317089910775567,0.6,0.0034317089910775567,0.19230769230769232,0.0,,0.0,
0,Memphis,2007,143,30,0.2097902097902098,0.0,,0.08373369938229239,0.21311475409836064,0.009608785175017159,0.2857142857142857,0.009608785175017159,,0.0,,0.0006863417982155113,
0,Memphis,2008,147,34,0.23129251700680273,0.0,,0.08579272477693892,0.232,0.00549073438572409,0.375,0.00549073438572409,0.15384615384615385,0.0,,0.0006863417982155113,
0,Memphis,2009,141,28,0.19858156028368795,0.0013726835964310226,0.5,0.08167467398764584,0.18487394957983194,0.0068634179821551134,0.3,0.0068634179821551134,0.2222222222222222,0.0006863417982155113,,0.0,
0,Memphis,2010,98,28,0.2857142857142857,0.0,,0.05765271105010295,0.27380952380952384,0.002745367192862045,0.5,0.002745367192862045,0.3333333333333333,0.0006863417982155113,,0.0,
0,Memphis,2011,124,38,0.3064516129032258,0.0006863417982155113,,0.06863417982155114,0.3,0.0034317089910775567,0.6,0.0034317089910775567,0.2777777777777778,0.0,,0.0,
0,Memphis,2012,144,43,0.2986111111111111,0.0006863417982155113,,0.08373369938229239,0.28688524590163933,0.002745367192862045,0.5,0.002745367192862045,0.35294117647058826,0.0,,0.0,
0,Memphis,2013,136,49,0.3602941176470588,0.0013726835964310226,0.5,0.08236101578586136,0.375,0.002745367192862045,0.25,0.002745367192862045,0.2222222222222222,0.0,,0.0006863417982155113,
0,Memphis,2014,145,58,0.4,0.0,,0.08716540837336993,0.3858267716535433,0.0075497597803706245,0.5454545454545454,0.0075497597803706245,0.42857142857142855,0.0,,0.0,
0,Memphis,2015,144,49,0.3402777777777778,0.0,,0.08304735758407687,0.34710743801652894,0.0034317089910775567,0.4,0.0034317089910775567,0.23529411764705882,0.0006863417982155113,1.0,0.0,
0,Memphis,2016,209,76,0.36363636363636365,0.0,,0.1276595744680851,0.3548387096774194,0.004804392587508579,0.42857142857142855,0.004804392587508579,0.4,0.0006863417982155113,1.0,0.0,
0,Memphis,2017,192,88,0.4583333333333333,0.0,,0.11118737131091283,0.42592592592592593,0.00549073438572409,0.75,0.00549073438572409,0.5714285714285714,0.0006863417982155113,1.0,0.0,
0,Miami,2007,85,41,0.4823529411764706,0.0,,0.0,,0.0,,0.0,,0.0,,0.05833905284831846,0.4823529411764706
0,Miami,2008,69,34,0.4927536231884058,0.0,,0.0006863417982155113,1.0,0.0,,0.0,,0.0,,0.04667124227865477,0.4852941176470588
0,Miami,2009,65,43,0.6615384615384615,0.0,,0.0,,0.0,,0.0,,0.0,,0.04461221688400824,0.6615384615384615
0,Miami,2010,74,37,0.5,0.0,,0.0006863417982155113,,0.0,,0.0,,0.0,,0.050102951269732326,0.5068493150684932
0,Miami,2011,76,46,0.6052631578947368,0.0,,0.038435140700068635,0.6428571428571429,0.0006863417982155113,,0.0006863417982155113,0.5263157894736842,0.0,,0.0,
0,Miami,2012,58,35,0.603448275862069,0.0,,0.026767330130404943,0.6410256410256411,0.0034317089910775567,0.6,0.0034317089910775567,0.5,0.0,,0.0,
0,Miami,2013,74,47,0.6351351351351351,0.0,,0.03568977350720659,0.6153846153846154,0.002059025394646534,0.6666666666666666,0.002059025394646534,0.6842105263157895,0.0,,0.0,
0,Miami,2014,87,59,0.6781609195402298,0.0,,0.0425531914893617,0.7258064516129032,0.0061770761839396015,0.5555555555555556,0.0061770761839396015,0.5625,0.0,,0.0,
0,Miami,2015,81,45,0.5555555555555556,0.0,,0.032944406314344546,0.6458333333333334,0.0061770761839396015,0.6666666666666666,0.0061770761839396015,0.30434782608695654,0.0,,0.0006863417982155113,1.0
0,Miami,2016,63,49,0.7777777777777778,0.0,,0.027453671928620454,0.85,0.0013726835964310226,1.0,0.0013726835964310226,0.65,0.0,,0.0006863417982155113,
0,Miami,2017,64,52,0.8125,0.0,,0.019217570350034317,0.8571428571428571,0.002745367192862045,1.0,0.002745367192862045,0.7419354838709677,0.0006863417982155113,1.0,0.0,
0,Milwaukee,2007,110,34,0.3090909090909091,0.0013726835964310226,,0.060398078242964996,0.3181818181818182,0.004118050789293068,0.3333333333333333,0.004118050789293068,0.3076923076923077,0.0006863417982155113,,0.0,
0,Milwaukee,2008,75,20,0.26666666666666666,0.0,,0.038435140700068635,0.25,0.00549073438572409,0.375,0.00549073438572409,0.2727272727272727,0.0,,0.0,
0,Milwaukee,2009,76,23,0.3026315789473684,0.0006863417982155113,,0.04118050789293068,0.3333333333333333,0.00549073438572409,0.125,0.00549073438572409,0.2857142857142857,0.0,,0.0,
0,Milwaukee,2010,101,27,0.26732673267326734,0.0,,0.05078929306794784,0.2702702702702703,0.0068634179821551134,0.5,0.0068634179821551134,0.13333333333333333,0.0013726835964310226,,0.0,
0,Milwaukee,2011,95,35,0.3684210526315789,0.0,,0.053534660260809885,0.358974358974359,0.0075497597803706245,0.2727272727272727,0.0075497597803706245,0.6,0.0006863417982155113,1.0,0.0,
0,Milwaukee,2012,99,39,0.3939393939393939,0.0,,0.05490734385724091,0.3875,0.0075497597803706245,0.2727272727272727,0.0075497597803706245,0.6666666666666666,0.0013726835964310226,0.5,0.0,
0,Milwaukee,2013,108,39,0.3611111111111111,0.0,,0.05971173644474949,0.39080459770114945,0.008922443376801648,0.23076923076923078,0.008922443376801648,0.25,0.0,,0.0,
0,Milwaukee,2014,92,38,0.41304347826086957,0.002059025394646534,,0.04941660947151681,0.4583333333333333,0.0068634179821551134,0.3,0.0068634179821551134,0.2857142857142857,0.0,,0.0,
0,Milwaukee,2015,157,70,0.445859872611465,0.0013726835964310226,,0.091283459162663,0.48120300751879697,0.008922443376801648,0.3076923076923077,0.008922443376801648,0.2222222222222222,0.0,,0.0,
0,Milwaukee,2016,149,61,0.40939597315436244,0.0013726835964310226,,0.08167467398764584,0.42016806722689076,0.0075497597803706245,0.36363636363636365,0.0075497597803706245,0.4117647058823529,0.0,,0.0,
0,Milwaukee,2017,128,50,0.390625,0.0006863417982155113,,0.07412491420727522,0.42592592592592593,0.0034317089910775567,0.2,0.0034317089910775567,0.21428571428571427,0.0,,0.0,
